x,lower1,upper1,lower2,upper2,mean,rep9
1.660000000000000000e+02,1.332700000000000000e+04,2.994400000000000000e+04,1.005300000000000000e+04,4.994000000000000000e+04,2.226292171014542328e+04,1.582600000000000000e+04
1.670000000000000000e+02,1.356100000000000000e+04,3.034600000000000000e+04,1.017300000000000000e+04,5.058300000000000000e+04,2.261357099061147892e+04,1.602200000000000000e+04
1.680000000000000000e+02,1.380500000000000000e+04,3.083000000000000000e+04,1.029200000000000000e+04,5.124600000000000000e+04,2.295688989679566293e+04,1.622600000000000000e+04
1.690000000000000000e+02,1.405400000000000000e+04,3.119700000000000000e+04,1.040200000000000000e+04,5.189200000000000000e+04,2.330606369976968199e+04,1.644600000000000000e+04
1.700000000000000000e+02,1.427500000000000000e+04,3.165400000000000000e+04,1.051800000000000000e+04,5.252200000000000000e+04,2.363243754419730249e+04,1.662700000000000000e+04
1.710000000000000000e+02,1.450900000000000000e+04,3.201900000000000000e+04,1.063900000000000000e+04,5.326300000000000000e+04,2.396012535143374771e+04,1.681600000000000000e+04
1.720000000000000000e+02,1.471600000000000000e+04,3.241100000000000000e+04,1.073300000000000000e+04,5.393500000000000000e+04,2.428849615776212158e+04,1.698400000000000000e+04
1.730000000000000000e+02,1.491300000000000000e+04,3.278700000000000000e+04,1.081700000000000000e+04,5.464200000000000000e+04,2.458841872178322592e+04,1.714300000000000000e+04
1.740000000000000000e+02,1.510100000000000000e+04,3.313900000000000000e+04,1.092000000000000000e+04,5.532000000000000000e+04,2.488772194625814518e+04,1.731000000000000000e+04
1.750000000000000000e+02,1.525700000000000000e+04,3.355100000000000000e+04,1.101800000000000000e+04,5.599700000000000000e+04,2.519430390044310116e+04,1.746700000000000000e+04
1.760000000000000000e+02,1.544100000000000000e+04,3.391600000000000000e+04,1.110500000000000000e+04,5.666000000000000000e+04,2.548707724687340669e+04,1.759500000000000000e+04
1.770000000000000000e+02,1.561300000000000000e+04,3.425000000000000000e+04,1.118700000000000000e+04,5.726200000000000000e+04,2.576526569962503709e+04,1.774500000000000000e+04
1.780000000000000000e+02,1.576400000000000000e+04,3.445100000000000000e+04,1.125500000000000000e+04,5.780100000000000000e+04,2.605699353940835863e+04,1.788500000000000000e+04
1.790000000000000000e+02,1.594600000000000000e+04,3.481000000000000000e+04,1.134700000000000000e+04,5.833400000000000000e+04,2.633954132801512969e+04,1.802200000000000000e+04
1.800000000000000000e+02,1.607400000000000000e+04,3.518300000000000000e+04,1.142900000000000000e+04,5.885000000000000000e+04,2.661460406480188976e+04,1.815900000000000000e+04
1.810000000000000000e+02,1.627400000000000000e+04,3.550900000000000000e+04,1.150800000000000000e+04,5.934200000000000000e+04,2.687693212856168248e+04,1.831300000000000000e+04
1.820000000000000000e+02,1.644000000000000000e+04,3.593300000000000000e+04,1.158200000000000000e+04,5.988600000000000000e+04,2.713229472200625241e+04,1.843600000000000000e+04
1.830000000000000000e+02,1.656400000000000000e+04,3.621200000000000000e+04,1.163700000000000000e+04,6.040900000000000000e+04,2.739696090545755942e+04,1.856000000000000000e+04
1.840000000000000000e+02,1.669500000000000000e+04,3.650700000000000000e+04,1.171800000000000000e+04,6.101000000000000000e+04,2.765527329581958475e+04,1.868300000000000000e+04
1.850000000000000000e+02,1.682700000000000000e+04,3.681900000000000000e+04,1.177600000000000000e+04,6.155500000000000000e+04,2.789605005638818693e+04,1.879900000000000000e+04
1.860000000000000000e+02,1.695900000000000000e+04,3.720800000000000000e+04,1.185800000000000000e+04,6.208500000000000000e+04,2.814666347446017971e+04,1.893100000000000000e+04
1.870000000000000000e+02,1.706200000000000000e+04,3.753800000000000000e+04,1.190100000000000000e+04,6.250700000000000000e+04,2.837973341994069051e+04,1.904900000000000000e+04
1.880000000000000000e+02,1.717700000000000000e+04,3.791600000000000000e+04,1.196100000000000000e+04,6.311500000000000000e+04,2.861101999950760728e+04,1.916400000000000000e+04
1.890000000000000000e+02,1.732000000000000000e+04,3.824500000000000000e+04,1.200600000000000000e+04,6.413900000000000000e+04,2.883592999014274392e+04,1.929300000000000000e+04
1.900000000000000000e+02,1.740000000000000000e+04,3.857300000000000000e+04,1.204600000000000000e+04,6.462600000000000000e+04,2.905972096171754310e+04,1.940600000000000000e+04
1.910000000000000000e+02,1.752800000000000000e+04,3.883800000000000000e+04,1.211100000000000000e+04,6.509800000000000000e+04,2.927629521709747860e+04,1.951200000000000000e+04
1.920000000000000000e+02,1.766200000000000000e+04,3.917500000000000000e+04,1.217300000000000000e+04,6.589700000000000000e+04,2.949459129156644121e+04,1.962100000000000000e+04
1.930000000000000000e+02,1.776800000000000000e+04,3.950500000000000000e+04,1.222700000000000000e+04,6.641200000000000000e+04,2.969927674961043886e+04,1.970900000000000000e+04
1.940000000000000000e+02,1.787400000000000000e+04,3.983600000000000000e+04,1.227100000000000000e+04,6.710100000000000000e+04,2.990365355292314780e+04,1.981000000000000000e+04
1.950000000000000000e+02,1.800700000000000000e+04,4.022500000000000000e+04,1.231700000000000000e+04,6.744000000000000000e+04,3.010377135263715172e+04,1.991400000000000000e+04
1.960000000000000000e+02,1.809800000000000000e+04,4.057600000000000000e+04,1.237500000000000000e+04,6.790400000000000000e+04,3.029799485588876269e+04,2.000400000000000000e+04
1.970000000000000000e+02,1.816700000000000000e+04,4.079000000000000000e+04,1.242200000000000000e+04,6.844900000000000000e+04,3.048920938416738136e+04,2.011500000000000000e+04
1.980000000000000000e+02,1.828000000000000000e+04,4.108600000000000000e+04,1.247300000000000000e+04,6.892900000000000000e+04,3.069008600741571718e+04,2.019800000000000000e+04
1.990000000000000000e+02,1.836700000000000000e+04,4.142100000000000000e+04,1.251000000000000000e+04,6.938600000000000000e+04,3.087759311792070730e+04,2.028500000000000000e+04
2.000000000000000000e+02,1.843200000000000000e+04,4.175800000000000000e+04,1.255500000000000000e+04,6.981900000000000000e+04,3.106503373752694461e+04,2.037100000000000000e+04
2.010000000000000000e+02,1.855200000000000000e+04,4.211400000000000000e+04,1.258700000000000000e+04,7.030100000000000000e+04,3.124298722713481402e+04,2.045300000000000000e+04
2.020000000000000000e+02,1.868800000000000000e+04,4.237900000000000000e+04,1.261600000000000000e+04,7.067000000000000000e+04,3.142817982670156198e+04,2.052100000000000000e+04
2.030000000000000000e+02,1.876100000000000000e+04,4.254200000000000000e+04,1.264600000000000000e+04,7.140400000000000000e+04,3.159623602488254619e+04,2.060600000000000000e+04
2.040000000000000000e+02,1.883400000000000000e+04,4.280700000000000000e+04,1.267900000000000000e+04,7.172900000000000000e+04,3.176903367877206620e+04,2.069100000000000000e+04
2.050000000000000000e+02,1.891000000000000000e+04,4.310200000000000000e+04,1.272100000000000000e+04,7.207800000000000000e+04,3.193960310263061183e+04,2.074800000000000000e+04
2.060000000000000000e+02,1.902800000000000000e+04,4.344700000000000000e+04,1.277000000000000000e+04,7.239100000000000000e+04,3.210582506578628454e+04,2.081300000000000000e+04
2.070000000000000000e+02,1.912300000000000000e+04,4.367200000000000000e+04,1.279800000000000000e+04,7.271400000000000000e+04,3.226565898766165265e+04,2.088000000000000000e+04
2.080000000000000000e+02,1.927600000000000000e+04,4.390200000000000000e+04,1.283700000000000000e+04,7.301800000000000000e+04,3.242341101289760627e+04,2.094900000000000000e+04
2.090000000000000000e+02,1.937400000000000000e+04,4.408100000000000000e+04,1.287800000000000000e+04,7.353100000000000000e+04,3.258270928148240637e+04,2.101100000000000000e+04
2.100000000000000000e+02,1.948500000000000000e+04,4.428700000000000000e+04,1.291000000000000000e+04,7.372000000000000000e+04,3.274129199227241770e+04,2.108600000000000000e+04
2.110000000000000000e+02,1.961300000000000000e+04,4.459800000000000000e+04,1.295900000000000000e+04,7.409700000000000000e+04,3.289553556901302363e+04,2.114200000000000000e+04
2.120000000000000000e+02,1.969800000000000000e+04,4.489100000000000000e+04,1.301300000000000000e+04,7.442400000000000000e+04,3.303145354505925206e+04,2.121300000000000000e+04
2.130000000000000000e+02,1.977200000000000000e+04,4.513100000000000000e+04,1.304300000000000000e+04,7.478500000000000000e+04,3.317377296354364080e+04,2.126500000000000000e+04
2.140000000000000000e+02,1.987900000000000000e+04,4.538600000000000000e+04,1.307300000000000000e+04,7.515800000000000000e+04,3.331402152088016010e+04,2.132300000000000000e+04
2.150000000000000000e+02,1.995200000000000000e+04,4.556700000000000000e+04,1.312800000000000000e+04,7.546700000000000000e+04,3.345539240303992119e+04,2.139300000000000000e+04
2.160000000000000000e+02,2.007000000000000000e+04,4.575800000000000000e+04,1.316500000000000000e+04,7.578400000000000000e+04,3.359396911953564995e+04,2.144700000000000000e+04
2.170000000000000000e+02,2.014100000000000000e+04,4.595800000000000000e+04,1.320200000000000000e+04,7.609400000000000000e+04,3.372944033924779069e+04,2.149500000000000000e+04
2.180000000000000000e+02,2.021900000000000000e+04,4.627600000000000000e+04,1.323600000000000000e+04,7.625600000000000000e+04,3.386835337487232027e+04,2.154800000000000000e+04
2.190000000000000000e+02,2.032400000000000000e+04,4.649900000000000000e+04,1.333000000000000000e+04,7.662300000000000000e+04,3.399753283458403166e+04,2.159400000000000000e+04
2.200000000000000000e+02,2.039100000000000000e+04,4.667700000000000000e+04,1.337300000000000000e+04,7.689700000000000000e+04,3.413165644115730538e+04,2.163500000000000000e+04
2.210000000000000000e+02,2.046700000000000000e+04,4.688900000000000000e+04,1.340700000000000000e+04,7.718300000000000000e+04,3.425390847712420509e+04,2.168700000000000000e+04
2.220000000000000000e+02,2.053400000000000000e+04,4.705300000000000000e+04,1.343500000000000000e+04,7.740700000000000000e+04,3.438048620790830319e+04,2.173500000000000000e+04
2.230000000000000000e+02,2.058000000000000000e+04,4.722800000000000000e+04,1.346000000000000000e+04,7.759600000000000000e+04,3.449709880749808508e+04,2.177500000000000000e+04
2.240000000000000000e+02,2.064100000000000000e+04,4.742600000000000000e+04,1.348800000000000000e+04,7.777600000000000000e+04,3.462176897689464386e+04,2.181300000000000000e+04
2.250000000000000000e+02,2.068400000000000000e+04,4.760100000000000000e+04,1.351000000000000000e+04,7.825800000000000000e+04,3.474166471885985811e+04,2.183800000000000000e+04
2.260000000000000000e+02,2.074000000000000000e+04,4.784300000000000000e+04,1.353800000000000000e+04,7.876000000000000000e+04,3.485371686409712129e+04,2.188500000000000000e+04
2.270000000000000000e+02,2.081300000000000000e+04,4.812600000000000000e+04,1.355800000000000000e+04,7.890500000000000000e+04,3.496765390484813543e+04,2.192200000000000000e+04
2.280000000000000000e+02,2.087400000000000000e+04,4.835500000000000000e+04,1.358400000000000000e+04,7.909800000000000000e+04,3.507592796241898031e+04,2.196000000000000000e+04
2.290000000000000000e+02,2.092600000000000000e+04,4.863100000000000000e+04,1.365700000000000000e+04,7.960100000000000000e+04,3.518771093214124267e+04,2.198500000000000000e+04
2.300000000000000000e+02,2.098600000000000000e+04,4.887100000000000000e+04,1.368600000000000000e+04,8.001800000000000000e+04,3.528966656103476998e+04,2.201500000000000000e+04
2.310000000000000000e+02,2.102400000000000000e+04,4.905100000000000000e+04,1.378200000000000000e+04,8.019900000000000000e+04,3.539778140691954468e+04,2.204500000000000000e+04
2.320000000000000000e+02,2.106800000000000000e+04,4.928400000000000000e+04,1.388500000000000000e+04,8.046200000000000000e+04,3.550631540519440023e+04,2.206900000000000000e+04
2.330000000000000000e+02,2.109800000000000000e+04,4.941100000000000000e+04,1.392200000000000000e+04,8.079800000000000000e+04,3.561685419236886810e+04,2.210000000000000000e+04
2.340000000000000000e+02,2.113500000000000000e+04,4.958300000000000000e+04,1.395900000000000000e+04,8.115300000000000000e+04,3.571245881527893653e+04,2.214000000000000000e+04
2.350000000000000000e+02,2.119700000000000000e+04,4.976300000000000000e+04,1.401700000000000000e+04,8.148700000000000000e+04,3.582191409341886902e+04,2.217800000000000000e+04
2.360000000000000000e+02,2.126200000000000000e+04,4.991300000000000000e+04,1.409100000000000000e+04,8.199400000000000000e+04,3.593410257367409940e+04,2.220300000000000000e+04
2.370000000000000000e+02,2.133300000000000000e+04,5.011200000000000000e+04,1.420200000000000000e+04,8.234800000000000000e+04,3.604382048721777392e+04,2.223600000000000000e+04
2.380000000000000000e+02,2.139700000000000000e+04,5.021100000000000000e+04,1.428900000000000000e+04,8.276900000000000000e+04,3.615246843594111851e+04,2.226900000000000000e+04
2.390000000000000000e+02,2.144100000000000000e+04,5.044200000000000000e+04,1.439000000000000000e+04,8.306400000000000000e+04,3.626318512323602044e+04,2.229400000000000000e+04
2.400000000000000000e+02,2.151900000000000000e+04,5.068800000000000000e+04,1.453700000000000000e+04,8.366600000000000000e+04,3.637489358289654047e+04,2.233100000000000000e+04
2.410000000000000000e+02,2.159900000000000000e+04,5.075700000000000000e+04,1.464600000000000000e+04,8.392600000000000000e+04,3.648419432373950258e+04,2.235300000000000000e+04
2.420000000000000000e+02,2.172100000000000000e+04,5.101500000000000000e+04,1.477000000000000000e+04,8.404900000000000000e+04,3.659610549020618055e+04,2.237500000000000000e+04
2.430000000000000000e+02,2.179900000000000000e+04,5.122900000000000000e+04,1.484800000000000000e+04,8.442700000000000000e+04,3.670231095596148953e+04,2.239600000000000000e+04
2.440000000000000000e+02,2.186900000000000000e+04,5.135700000000000000e+04,1.496800000000000000e+04,8.479700000000000000e+04,3.681472314495660976e+04,2.242500000000000000e+04
2.450000000000000000e+02,2.196100000000000000e+04,5.159200000000000000e+04,1.505000000000000000e+04,8.500200000000000000e+04,3.692842453266520170e+04,2.245800000000000000e+04
2.460000000000000000e+02,2.207800000000000000e+04,5.174300000000000000e+04,1.515800000000000000e+04,8.521500000000000000e+04,3.704086234878994583e+04,2.248400000000000000e+04
2.470000000000000000e+02,2.221400000000000000e+04,5.181700000000000000e+04,1.530400000000000000e+04,8.572100000000000000e+04,3.714915111861287733e+04,2.251300000000000000e+04
2.480000000000000000e+02,2.236000000000000000e+04,5.197200000000000000e+04,1.540400000000000000e+04,8.617700000000000000e+04,3.726046720766311773e+04,2.254300000000000000e+04
2.490000000000000000e+02,2.245200000000000000e+04,5.214600000000000000e+04,1.554000000000000000e+04,8.625800000000000000e+04,3.737599332490129746e+04,2.256700000000000000e+04
2.500000000000000000e+02,2.254300000000000000e+04,5.224600000000000000e+04,1.565200000000000000e+04,8.634100000000000000e+04,3.748544714475337241e+04,2.258400000000000000e+04
2.510000000000000000e+02,2.266100000000000000e+04,5.234800000000000000e+04,1.574200000000000000e+04,8.643300000000000000e+04,3.759658077807605878e+04,2.260800000000000000e+04
2.520000000000000000e+02,2.283100000000000000e+04,5.243200000000000000e+04,1.585100000000000000e+04,8.689500000000000000e+04,3.771085179896036425e+04,2.263600000000000000e+04
2.530000000000000000e+02,2.290600000000000000e+04,5.253400000000000000e+04,1.598000000000000000e+04,8.708000000000000000e+04,3.781994959889274469e+04,2.267000000000000000e+04
2.540000000000000000e+02,2.298900000000000000e+04,5.264200000000000000e+04,1.609200000000000000e+04,8.731200000000000000e+04,3.793239343211461528e+04,2.272100000000000000e+04
2.550000000000000000e+02,2.314500000000000000e+04,5.275600000000000000e+04,1.621600000000000000e+04,8.755600000000000000e+04,3.804264067962215631e+04,2.276000000000000000e+04
2.560000000000000000e+02,2.322400000000000000e+04,5.282800000000000000e+04,1.632100000000000000e+04,8.772200000000000000e+04,3.815067110955607495e+04,2.280600000000000000e+04
2.570000000000000000e+02,2.330500000000000000e+04,5.296700000000000000e+04,1.643000000000000000e+04,8.802000000000000000e+04,3.825110414605989354e+04,2.283900000000000000e+04
2.580000000000000000e+02,2.343700000000000000e+04,5.309300000000000000e+04,1.655200000000000000e+04,8.815400000000000000e+04,3.835754796156066004e+04,2.288100000000000000e+04
2.590000000000000000e+02,2.354800000000000000e+04,5.330300000000000000e+04,1.668100000000000000e+04,8.839900000000000000e+04,3.845390156368724274e+04,2.293600000000000000e+04
2.600000000000000000e+02,2.365600000000000000e+04,5.345400000000000000e+04,1.680900000000000000e+04,8.865600000000000000e+04,3.855066378742422967e+04,2.299400000000000000e+04
2.610000000000000000e+02,2.379200000000000000e+04,5.361800000000000000e+04,1.690900000000000000e+04,8.879900000000000000e+04,3.864705215969005803e+04,2.305200000000000000e+04
2.620000000000000000e+02,2.392300000000000000e+04,5.371300000000000000e+04,1.702100000000000000e+04,8.895300000000000000e+04,3.874123330712258030e+04,2.311600000000000000e+04
2.630000000000000000e+02,2.401000000000000000e+04,5.384300000000000000e+04,1.717800000000000000e+04,8.906800000000000000e+04,3.883632809304573311e+04,2.319500000000000000e+04
2.640000000000000000e+02,2.412400000000000000e+04,5.395800000000000000e+04,1.725900000000000000e+04,8.926000000000000000e+04,3.893229856775946246e+04,2.327800000000000000e+04
2.650000000000000000e+02,2.421300000000000000e+04,5.415600000000000000e+04,1.734300000000000000e+04,8.944500000000000000e+04,3.902935799083265738e+04,2.334300000000000000e+04
2.660000000000000000e+02,2.429500000000000000e+04,5.430700000000000000e+04,1.743900000000000000e+04,8.966900000000000000e+04,3.912012357906145917e+04,2.343200000000000000e+04
2.670000000000000000e+02,2.436300000000000000e+04,5.441400000000000000e+04,1.753600000000000000e+04,8.995100000000000000e+04,3.921515262799932680e+04,2.352500000000000000e+04
2.680000000000000000e+02,2.441700000000000000e+04,5.458100000000000000e+04,1.765500000000000000e+04,9.018100000000000000e+04,3.930520975996454945e+04,2.363000000000000000e+04
2.690000000000000000e+02,2.446300000000000000e+04,5.474900000000000000e+04,1.774400000000000000e+04,9.054800000000000000e+04,3.939376769359740865e+04,2.375600000000000000e+04
2.700000000000000000e+02,2.451300000000000000e+04,5.490500000000000000e+04,1.781800000000000000e+04,9.079900000000000000e+04,3.947906069902391755e+04,2.386000000000000000e+04
2.710000000000000000e+02,2.459300000000000000e+04,5.493600000000000000e+04,1.787500000000000000e+04,9.097200000000000000e+04,3.956852153304024250e+04,2.398300000000000000e+04
2.720000000000000000e+02,2.468700000000000000e+04,5.503600000000000000e+04,1.794900000000000000e+04,9.118400000000000000e+04,3.965993646443169564e+04,2.411300000000000000e+04
2.730000000000000000e+02,2.480700000000000000e+04,5.525000000000000000e+04,1.802900000000000000e+04,9.138200000000000000e+04,3.975333878451429337e+04,2.423300000000000000e+04
2.740000000000000000e+02,2.491200000000000000e+04,5.538200000000000000e+04,1.810200000000000000e+04,9.154700000000000000e+04,3.984862487615735154e+04,2.437300000000000000e+04
2.750000000000000000e+02,2.500500000000000000e+04,5.556700000000000000e+04,1.814500000000000000e+04,9.173100000000000000e+04,3.994163910759037390e+04,2.452700000000000000e+04
2.760000000000000000e+02,2.508900000000000000e+04,5.567300000000000000e+04,1.821300000000000000e+04,9.189800000000000000e+04,4.003511242205499002e+04,2.467800000000000000e+04
2.770000000000000000e+02,2.513300000000000000e+04,5.570000000000000000e+04,1.831000000000000000e+04,9.205200000000000000e+04,4.012934755717028747e+04,2.484800000000000000e+04
2.780000000000000000e+02,2.517400000000000000e+04,5.578300000000000000e+04,1.841700000000000000e+04,9.218000000000000000e+04,4.022410622633719322e+04,2.499500000000000000e+04
2.790000000000000000e+02,2.528700000000000000e+04,5.593200000000000000e+04,1.850900000000000000e+04,9.220000000000000000e+04,4.031927168980846909e+04,2.514400000000000000e+04
2.800000000000000000e+02,2.541000000000000000e+04,5.605200000000000000e+04,1.859100000000000000e+04,9.222600000000000000e+04,4.041629932959658618e+04,2.528100000000000000e+04
2.810000000000000000e+02,2.545700000000000000e+04,5.619100000000000000e+04,1.865700000000000000e+04,9.233800000000000000e+04,4.050900329876928299e+04,2.540200000000000000e+04
2.820000000000000000e+02,2.552500000000000000e+04,5.625700000000000000e+04,1.871800000000000000e+04,9.252800000000000000e+04,4.059951678214892308e+04,2.554000000000000000e+04
2.830000000000000000e+02,2.557700000000000000e+04,5.633200000000000000e+04,1.875700000000000000e+04,9.266100000000000000e+04,4.068937335033892305e+04,2.564100000000000000e+04
2.840000000000000000e+02,2.567600000000000000e+04,5.658800000000000000e+04,1.879300000000000000e+04,9.270500000000000000e+04,4.077914884437297587e+04,2.575300000000000000e+04
2.850000000000000000e+02,2.573100000000000000e+04,5.664400000000000000e+04,1.883000000000000000e+04,9.274700000000000000e+04,4.086766404417843296e+04,2.585300000000000000e+04
2.860000000000000000e+02,2.581300000000000000e+04,5.669800000000000000e+04,1.893400000000000000e+04,9.282100000000000000e+04,4.096084109565350809e+04,2.595800000000000000e+04
2.870000000000000000e+02,2.585400000000000000e+04,5.688900000000000000e+04,1.895400000000000000e+04,9.290200000000000000e+04,4.105509617785437149e+04,2.608600000000000000e+04
2.880000000000000000e+02,2.595000000000000000e+04,5.692200000000000000e+04,1.903800000000000000e+04,9.311300000000000000e+04,4.114768043080491043e+04,2.619200000000000000e+04
2.890000000000000000e+02,2.601800000000000000e+04,5.710200000000000000e+04,1.915800000000000000e+04,9.342300000000000000e+04,4.123897737709651847e+04,2.628300000000000000e+04
2.900000000000000000e+02,2.605600000000000000e+04,5.714900000000000000e+04,1.925200000000000000e+04,9.372900000000000000e+04,4.133881139352763421e+04,2.636300000000000000e+04
2.910000000000000000e+02,2.613700000000000000e+04,5.738800000000000000e+04,1.930800000000000000e+04,9.401100000000000000e+04,4.144071657565791975e+04,2.644200000000000000e+04
2.920000000000000000e+02,2.620400000000000000e+04,5.744800000000000000e+04,1.934300000000000000e+04,9.415300000000000000e+04,4.154206900264968135e+04,2.653900000000000000e+04
2.930000000000000000e+02,2.628200000000000000e+04,5.756500000000000000e+04,1.939200000000000000e+04,9.427100000000000000e+04,4.165092666816330166e+04,2.662300000000000000e+04
2.940000000000000000e+02,2.633700000000000000e+04,5.772500000000000000e+04,1.941800000000000000e+04,9.437300000000000000e+04,4.176174395046346763e+04,2.669200000000000000e+04
2.950000000000000000e+02,2.639500000000000000e+04,5.786500000000000000e+04,1.946500000000000000e+04,9.451200000000000000e+04,4.187482269791371073e+04,2.677600000000000000e+04
2.960000000000000000e+02,2.646000000000000000e+04,5.804000000000000000e+04,1.952300000000000000e+04,9.468800000000000000e+04,4.199778815176151693e+04,2.685300000000000000e+04
2.970000000000000000e+02,2.654300000000000000e+04,5.809600000000000000e+04,1.957900000000000000e+04,9.482400000000000000e+04,4.211865429327583843e+04,2.692900000000000000e+04
2.980000000000000000e+02,2.663900000000000000e+04,5.828800000000000000e+04,1.964200000000000000e+04,9.497100000000000000e+04,4.224673033491460956e+04,2.701500000000000000e+04
2.990000000000000000e+02,2.668800000000000000e+04,5.844000000000000000e+04,1.968200000000000000e+04,9.508100000000000000e+04,4.237765152340920758e+04,2.709000000000000000e+04
3.000000000000000000e+02,2.672800000000000000e+04,5.857400000000000000e+04,1.975500000000000000e+04,9.522000000000000000e+04,4.251069694508326938e+04,2.715600000000000000e+04
3.010000000000000000e+02,2.683500000000000000e+04,5.870500000000000000e+04,1.983500000000000000e+04,9.533000000000000000e+04,4.263804144642941537e+04,2.723800000000000000e+04
3.020000000000000000e+02,2.693500000000000000e+04,5.882900000000000000e+04,1.985300000000000000e+04,9.543600000000000000e+04,4.276575704103679163e+04,2.729300000000000000e+04
3.030000000000000000e+02,2.703300000000000000e+04,5.903600000000000000e+04,1.991200000000000000e+04,9.556600000000000000e+04,4.289847195989876491e+04,2.734800000000000000e+04
3.040000000000000000e+02,2.713300000000000000e+04,5.921400000000000000e+04,1.996300000000000000e+04,9.564200000000000000e+04,4.302693096066731960e+04,2.741700000000000000e+04
3.050000000000000000e+02,2.718700000000000000e+04,5.949000000000000000e+04,2.009400000000000000e+04,9.567300000000000000e+04,4.315395425534658716e+04,2.749700000000000000e+04
3.060000000000000000e+02,2.726000000000000000e+04,5.975100000000000000e+04,2.017700000000000000e+04,9.575900000000000000e+04,4.327313279599924863e+04,2.756100000000000000e+04
3.070000000000000000e+02,2.738600000000000000e+04,5.981700000000000000e+04,2.025500000000000000e+04,9.592400000000000000e+04,4.338488253356279893e+04,2.763200000000000000e+04
3.080000000000000000e+02,2.746800000000000000e+04,5.996000000000000000e+04,2.030000000000000000e+04,9.599300000000000000e+04,4.348846152825259196e+04,2.769500000000000000e+04
3.090000000000000000e+02,2.753800000000000000e+04,6.016400000000000000e+04,2.034700000000000000e+04,9.601200000000000000e+04,4.358807357833400602e+04,2.774300000000000000e+04
3.100000000000000000e+02,2.763200000000000000e+04,6.036700000000000000e+04,2.036900000000000000e+04,9.606700000000000000e+04,4.368232648862198403e+04,2.780800000000000000e+04
3.110000000000000000e+02,2.768700000000000000e+04,6.050900000000000000e+04,2.038900000000000000e+04,9.620600000000000000e+04,4.376890539593359426e+04,2.786800000000000000e+04
3.120000000000000000e+02,2.774200000000000000e+04,6.060500000000000000e+04,2.041800000000000000e+04,9.634900000000000000e+04,4.385587526794822770e+04,2.792600000000000000e+04
3.130000000000000000e+02,2.787400000000000000e+04,6.074600000000000000e+04,2.048200000000000000e+04,9.647200000000000000e+04,4.393522521646000678e+04,2.797600000000000000e+04
3.140000000000000000e+02,2.796200000000000000e+04,6.090400000000000000e+04,2.053100000000000000e+04,9.660000000000000000e+04,4.400309494497525156e+04,2.803200000000000000e+04
3.150000000000000000e+02,2.806300000000000000e+04,6.105900000000000000e+04,2.056800000000000000e+04,9.671700000000000000e+04,4.406786266549710126e+04,2.808700000000000000e+04
3.160000000000000000e+02,2.813500000000000000e+04,6.122900000000000000e+04,2.060100000000000000e+04,9.684100000000000000e+04,4.412010397161396395e+04,2.814400000000000000e+04
3.170000000000000000e+02,2.827300000000000000e+04,6.139000000000000000e+04,2.063500000000000000e+04,9.697300000000000000e+04,4.416555925493186078e+04,2.819600000000000000e+04
3.180000000000000000e+02,2.835700000000000000e+04,6.144300000000000000e+04,2.070300000000000000e+04,9.707200000000000000e+04,4.421304093577410822e+04,2.824100000000000000e+04
3.190000000000000000e+02,2.844400000000000000e+04,6.152400000000000000e+04,2.076800000000000000e+04,9.709800000000000000e+04,4.425954946936283523e+04,2.828900000000000000e+04
3.200000000000000000e+02,2.860000000000000000e+04,6.169100000000000000e+04,2.081000000000000000e+04,9.715500000000000000e+04,4.431614530634246330e+04,2.833800000000000000e+04
3.210000000000000000e+02,2.870400000000000000e+04,6.172100000000000000e+04,2.088100000000000000e+04,9.729200000000000000e+04,4.435993183837192191e+04,2.838200000000000000e+04
3.220000000000000000e+02,2.880200000000000000e+04,6.175000000000000000e+04,2.092200000000000000e+04,9.742700000000000000e+04,4.442885608009134012e+04,2.841800000000000000e+04
3.230000000000000000e+02,2.892100000000000000e+04,6.188900000000000000e+04,2.097900000000000000e+04,9.745500000000000000e+04,4.449888549298143334e+04,2.847300000000000000e+04
3.240000000000000000e+02,2.904000000000000000e+04,6.202700000000000000e+04,2.113400000000000000e+04,9.755000000000000000e+04,4.457260637950866658e+04,2.852400000000000000e+04
3.250000000000000000e+02,2.917700000000000000e+04,6.211800000000000000e+04,2.116100000000000000e+04,9.759500000000000000e+04,4.463469411051520729e+04,2.857000000000000000e+04
3.260000000000000000e+02,2.927500000000000000e+04,6.227400000000000000e+04,2.121600000000000000e+04,9.765000000000000000e+04,4.470412312086229940e+04,2.862600000000000000e+04
3.270000000000000000e+02,2.939000000000000000e+04,6.235400000000000000e+04,2.135000000000000000e+04,9.770300000000000000e+04,4.478132866108084272e+04,2.866100000000000000e+04
3.280000000000000000e+02,2.947700000000000000e+04,6.247400000000000000e+04,2.141800000000000000e+04,9.776400000000000000e+04,4.487144245352182043e+04,2.869700000000000000e+04
3.290000000000000000e+02,2.955800000000000000e+04,6.250200000000000000e+04,2.148800000000000000e+04,9.782500000000000000e+04,4.496431805814478139e+04,2.874300000000000000e+04
3.300000000000000000e+02,2.966300000000000000e+04,6.266100000000000000e+04,2.154100000000000000e+04,9.802000000000000000e+04,4.506307296899214271e+04,2.878500000000000000e+04
3.310000000000000000e+02,2.977100000000000000e+04,6.274900000000000000e+04,2.159000000000000000e+04,9.808200000000000000e+04,4.515894011238066741e+04,2.881600000000000000e+04
